Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
1,wrist,1,0.426953,0.501287,0.742479,0.500165,0.484461,0.499955,0.507766,ArmCurl
1,wrist,1,0.426536,0.500878,0.744891,0.500391,0.499938,0.500153,0.525431,ArmCurl
1,wrist,1,0.431685,0.499552,0.746093,0.499491,0.515585,0.499755,0.526588,ArmCurl
1,wrist,1,0.440084,0.499032,0.745522,0.499779,0.529388,0.500036,0.530855,ArmCurl
1,wrist,1,0.456136,0.49927,0.747648,0.49976,0.540628,0.500184,0.491419,ArmCurl
1,wrist,1,0.477296,0.501286,0.745218,0.499453,0.54766,0.500032,0.478328,ArmCurl
1,wrist,1,0.500923,0.500563,0.743533,0.500083,0.550048,0.50034,0.522013,ArmCurl
1,wrist,1,0.523721,0.49915,0.746671,0.49998,0.547462,0.499553,0.511565,ArmCurl
1,wrist,1,0.543528,0.499028,0.743524,0.500674,0.540507,0.500367,0.518182,ArmCurl
1,wrist,1,0.557252,0.500277,0.742262,0.500555,0.529233,0.499883,0.497567,ArmCurl
1,wrist,1,0.572701,0.499145,0.745667,0.50037,0.515311,0.499901,0.501209,ArmCurl
1,wrist,1,0.577266,0.497969,0.74455,0.499806,0.500232,0.49978,0.466963,ArmCurl
1,wrist,1,0.570332,0.502532,0.744293,0.500071,0.484679,0.500189,0.507835,ArmCurl
1,wrist,1,0.560599,0.498563,0.745339,0.499839,0.470506,0.49985,0.496043,ArmCurl
1,wrist,1,0.546215,0.500148,0.748194,0.500382,0.459343,0.499801,0.529615,ArmCurl
1,wrist,1,0.523233,0.499345,0.744023,0.500259,0.452432,0.500033,0.51071,ArmCurl
1,wrist,1,0.500741,0.498891,0.743163,0.500162,0.449956,0.500161,0.537522,ArmCurl
1,wrist,1,0.477508,0.500677,0.745422,0.500101,0.452236,0.499631,0.506541,ArmCurl
1,wrist,1,0.455774,0.499059,0.746308,0.5,0.459372,0.500379,0.480761,ArmCurl
1,wrist,1,0.440248,0.499297,0.743197,0.500249,0.470657,0.500378,0.494602,ArmCurl
1,wrist,1,0.429582,0.502473,0.744174,0.500157,0.484617,0.500691,0.514168,ArmCurl
1,wrist,1,0.424105,0.500532,0.745079,0.499991,0.499713,0.500098,0.507682,ArmCurl
1,wrist,1,0.429081,0.499618,0.745673,0.499903,0.515172,0.499924,0.494621,ArmCurl
1,wrist,1,0.440991,0.498306,0.745827,0.499957,0.529072,0.500147,0.534843,ArmCurl
1,wrist,1,0.457106,0.500514,0.746617,0.499854,0.540385,0.49972,0.481808,ArmCurl
1,wrist,1,0.47748,0.501559,0.745484,0.49973,0.547487,0.499949,0.46776,ArmCurl
1,wrist,1,0.499944,0.501494,0.745072,0.499824,0.549981,0.499659,0.472711,ArmCurl
1,wrist,1,0.525367,0.500177,0.746567,0.500065,0.547247,0.499864,0.518237,ArmCurl
1,wrist,1,0.545019,0.499064,0.742557,0.500471,0.540113,0.50012,0.508295,ArmCurl
1,wrist,1,0.561836,0.502877,0.743986,0.500326,0.529623,0.500042,0.480647,ArmCurl
1,wrist,1,0.568756,0.502233,0.746089,0.50044,0.515718,0.499936,0.475192,ArmCurl
1,wrist,1,0.575149,0.500871,0.743656,0.500041,0.500307,0.500071,0.479616,ArmCurl
1,wrist,1,0.572465,0.500105,0.744485,0.500276,0.484813,0.499537,0.504205,ArmCurl
1,wrist,1,0.560338,0.501138,0.743338,0.499982,0.470763,0.500131,0.518247,ArmCurl
1,wrist,1,0.543273,0.497531,0.746177,0.500247,0.459204,0.499962,0.484116,ArmCurl
1,wrist,1,0.524818,0.500367,0.743527,0.49946,0.452883,0.50011,0.495141,ArmCurl
1,wrist,1,0.499098,0.501143,0.747573,0.499799,0.4502,0.500114,0.503343,ArmCurl
1,wrist,1,0.476418,0.498716,0.746373,0.500088,0.452446,0.500078,0.49667,ArmCurl
1,wrist,1,0.455981,0.500855,0.746488,0.499915,0.459544,0.499842,0.525099,ArmCurl
1,wrist,1,0.439445,0.500529,0.745634,0.500009,0.470281,0.499656,0.497069,ArmCurl
1,wrist,1,0.431076,0.498467,0.744702,0.499895,0.484531,0.500067,0.507721,ArmCurl
1,wrist,1,0.426651,0.500025,0.747342,0.499732,0.500518,0.499787,0.487636,ArmCurl
1,wrist,1,0.428152,0.502796,0.745307,0.50006,0.515259,0.499926,0.517138,ArmCurl
1,wrist,1,0.437606,0.501052,0.745554,0.499833,0.528761,0.499713,0.494325,ArmCurl
1,wrist,1,0.457616,0.498929,0.745228,0.500134,0.540526,0.49987,0.515115,ArmCurl
1,wrist,1,0.4767,0.498488,0.746708,0.500167,0.54791,0.500273,0.527654,ArmCurl
1,wrist,1,0.501383,0.501363,0.744474,0.50021,0.550208,0.499766,0.491686,ArmCurl
1,wrist,1,0.52301,0.499966,0.74547,0.500204,0.547457,0.50023,0.465889,ArmCurl
1,wrist,1,0.543885,0.499675,0.742687,0.499975,0.540192,0.499915,0.470255,ArmCurl
1,wrist,1,0.562551,0.50087,0.744283,0.499943,0.529407,0.500574,0.497175,ArmCurl
1,wrist,1,0.570917,0.500133,0.746318,0.499749,0.515366,0.499673,0.496227,ArmCurl
1,wrist,1,0.575552,0.500506,0.745989,0.499777,0.499993,0.499986,0.478791,ArmCurl
1,wrist,1,0.571174,0.49868,0.74322,0.500112,0.484363,0.500574,0.492685,ArmCurl
1,wrist,1,0.560469,0.500346,0.746904,0.500052,0.470784,0.499722,0.506805,ArmCurl
1,wrist,1,0.544454,0.499524,0.745925,0.50019,0.459653,0.500092,0.505892,ArmCurl
1,wrist,1,0.522155,0.502235,0.744729,0.499794,0.452576,0.499972,0.465589,ArmCurl
1,wrist,1,0.49984,0.500859,0.746735,0.499871,0.44989,0.500125,0.487296,ArmCurl
1,wrist,1,0.477658,0.501678,0.746115,0.499979,0.452576,0.499958,0.534734,ArmCurl
1,wrist,1,0.454275,0.498954,0.742655,0.500072,0.459619,0.499536,0.500041,ArmCurl
1,wrist,1,0.439836,0.496958,0.744919,0.500142,0.470404,0.49967,0.511524,ArmCurl
1,wrist,1,0.429135,0.497426,0.748209,0.499757,0.484686,0.500017,0.495379,ArmCurl
1,wrist,1,0.426196,0.501647,0.746451,0.499773,0.500075,0.50019,0.48402,ArmCurl
1,wrist,1,0.429335,0.502549,0.743693,0.499795,0.515625,0.500096,0.480434,ArmCurl
1,wrist,1,0.440115,0.500903,0.745956,0.500016,0.529575,0.49947,0.479152,ArmCurl
1,wrist,1,0.456634,0.500622,0.745567,0.500253,0.54047,0.50017,0.489621,ArmCurl
1,wrist,1,0.476238,0.499444,0.743217,0.500281,0.546837,0.499654,0.50379,ArmCurl
1,wrist,1,0.49939,0.500391,0.745393,0.500415,0.549744,0.499628,0.547807,ArmCurl
1,wrist,1,0.524595,0.496356,0.746247,0.499967,0.547447,0.499831,0.477476,ArmCurl
1,wrist,1,0.545192,0.502825,0.743868,0.49988,0.540454,0.499932,0.504394,ArmCurl
1,wrist,1,0.559854,0.499137,0.746781,0.499856,0.529646,0.500479,0.520243,ArmCurl
1,wrist,1,0.569266,0.502648,0.745862,0.500078,0.515453,0.500165,0.491005,ArmCurl
1,wrist,1,0.574634,0.500259,0.742956,0.500332,0.499937,0.500314,0.521022,ArmCurl
1,wrist,1,0.571301,0.499151,0.742965,0.49986,0.483928,0.499825,0.519641,ArmCurl
1,wrist,1,0.55853,0.499266,0.744587,0.499344,0.470632,0.499972,0.490094,ArmCurl
1,wrist,1,0.544638,0.501822,0.745536,0.499573,0.459525,0.500131,0.457385,ArmCurl
1,wrist,1,0.525546,0.500308,0.74486,0.499733,0.452388,0.499972,0.503614,ArmCurl
1,wrist,1,0.497581,0.500867,0.744629,0.500213,0.45018,0.500127,0.523462,ArmCurl
1,wrist,1,0.477355,0.500693,0.746326,0.500052,0.452061,0.499864,0.493287,ArmCurl
1,wrist,1,0.459696,0.501325,0.744889,0.499757,0.459777,0.500154,0.515429,ArmCurl
1,wrist,1,0.440164,0.497234,0.744653,0.500056,0.470419,0.500052,0.510836,ArmCurl
1,wrist,1,0.427947,0.500445,0.747805,0.499929,0.48458,0.499415,0.447703,ArmCurl
1,wrist,1,0.424674,0.49836,0.743619,0.500426,0.499658,0.499978,0.506114,ArmCurl
1,wrist,1,0.428503,0.501333,0.74479,0.49971,0.515374,0.500054,0.495581,ArmCurl
1,wrist,1,0.440431,0.497302,0.746866,0.499742,0.52936,0.500358,0.495189,ArmCurl
1,wrist,1,0.455187,0.501104,0.743369,0.499583,0.540343,0.499866,0.484415,ArmCurl
1,wrist,1,0.4755,0.499018,0.744081,0.499921,0.547379,0.500193,0.496661,ArmCurl
1,wrist,1,0.499776,0.498536,0.743829,0.500114,0.549996,0.500084,0.484901,ArmCurl
1,wrist,1,0.522226,0.500657,0.74393,0.499667,0.547355,0.500103,0.521433,ArmCurl
1,wrist,1,0.543772,0.499535,0.747141,0.499905,0.540305,0.500035,0.499729,ArmCurl
1,wrist,1,0.558969,0.500745,0.743594,0.500201,0.529531,0.500278,0.514292,ArmCurl
1,wrist,1,0.57165,0.501124,0.74498,0.500005,0.515305,0.499413,0.516074,ArmCurl
1,wrist,1,0.574268,0.501207,0.746047,0.500386,0.499852,0.500217,0.476237,ArmCurl
1,wrist,1,0.570449,0.500463,0.743195,0.500098,0.484625,0.499774,0.46642,ArmCurl
1,wrist,1,0.560647,0.497188,0.747719,0.499758,0.470785,0.500682,0.489313,ArmCurl
1,wrist,1,0.543753,0.499155,0.74705,0.499778,0.4595,0.499438,0.518346,ArmCurl
1,wrist,1,0.523691,0.499406,0.745203,0.499892,0.452336,0.499981,0.518216,ArmCurl
1,wrist,1,0.502264,0.499596,0.745872,0.499921,0.449769,0.500174,0.492718,ArmCurl
1,wrist,1,0.479667,0.502868,0.747245,0.50008,0.452404,0.500393,0.480844,ArmCurl
1,wrist,1,0.454362,0.502437,0.744278,0.499986,0.459944,0.500103,0.463373,ArmCurl
1,wrist,1,0.439652,0.500535,0.743205,0.499676,0.470483,0.499893,0.506346,ArmCurl
1,wrist,1,0.429149,0.501853,0.746461,0.499935,0.484577,0.500025,0.487456,ArmCurl
1,wrist,1,0.426131,0.500147,0.743876,0.499947,0.499908,0.500184,0.521946,ArmCurl
1,wrist,1,0.430157,0.501531,0.748159,0.499977,0.515312,0.499965,0.47809,ArmCurl
1,wrist,1,0.439074,0.500619,0.745768,0.500211,0.528973,0.500098,0.49219,ArmCurl
1,wrist,1,0.455293,0.501137,0.745428,0.500267,0.540403,0.499996,0.460088,ArmCurl
1,wrist,1,0.476688,0.499277,0.745604,0.499772,0.547617,0.499721,0.502389,ArmCurl
1,wrist,1,0.502282,0.501238,0.746627,0.499827,0.549505,0.499963,0.506699,ArmCurl
1,wrist,1,0.522384,0.500593,0.745862,0.500136,0.547536,0.500131,0.485087,ArmCurl
1,wrist,1,0.545869,0.49797,0.744946,0.5003,0.540668,0.499998,0.504226,ArmCurl
1,wrist,1,0.562339,0.498113,0.743998,0.500304,0.52936,0.499788,0.520787,ArmCurl
1,wrist,1,0.571721,0.502447,0.745606,0.500144,0.515539,0.499905,0.494209,ArmCurl
1,wrist,1,0.576343,0.498599,0.744855,0.499607,0.49951,0.499863,0.510593,ArmCurl
1,wrist,1,0.570654,0.498225,0.745473,0.500427,0.484231,0.49978,0.501022,ArmCurl
1,wrist,1,0.561522,0.49862,0.744408,0.500189,0.470889,0.500177,0.463418,ArmCurl
1,wrist,1,0.544148,0.501541,0.741805,0.500069,0.459427,0.500318,0.517576,ArmCurl
1,wrist,1,0.523515,0.496305,0.744177,0.499572,0.452282,0.50019,0.445812,ArmCurl
1,wrist,1,0.499467,0.50053,0.744917,0.500014,0.450059,0.499948,0.479298,ArmCurl
1,wrist,1,0.477224,0.500532,0.743301,0.499906,0.452602,0.499934,0.527861,ArmCurl
1,wrist,1,0.456442,0.499477,0.746049,0.500097,0.459497,0.499861,0.47817,ArmCurl
1,wrist,1,0.438653,0.499134,0.744291,0.500214,0.470095,0.499541,0.479664,ArmCurl
1,wrist,1,0.429929,0.501494,0.74648,0.500235,0.484532,0.500105,0.480965,ArmCurl
1,wrist,1,0.426805,0.498197,0.745541,0.500016,0.499793,0.499927,0.478233,ArmCurl
1,wrist,1,0.430256,0.500318,0.744378,0.499994,0.515413,0.499709,0.48573,ArmCurl
1,wrist,1,0.440011,0.502144,0.744659,0.49997,0.529263,0.500036,0.507702,ArmCurl
1,wrist,1,0.457628,0.499816,0.744676,0.49968,0.539858,0.500078,0.463211,ArmCurl
1,wrist,1,0.477113,0.49908,0.7452,0.499822,0.547143,0.500361,0.487846,ArmCurl
1,wrist,1,0.498947,0.500161,0.744406,0.500035,0.549836,0.500059,0.491706,ArmCurl
1,wrist,1,0.525856,0.498778,0.745951,0.499863,0.547364,0.499745,0.524803,ArmCurl
1,wrist,1,0.543927,0.501336,0.745748,0.500343,0.54046,0.499875,0.501717,ArmCurl
1,wrist,1,0.56091,0.497759,0.744182,0.499561,0.529713,0.500218,0.443197,ArmCurl
1,wrist,1,0.571294,0.501887,0.742273,0.499675,0.515579,0.499965,0.520906,ArmCurl
1,wrist,1,0.573453,0.501213,0.744331,0.499846,0.499873,0.500099,0.492043,ArmCurl
1,wrist,1,0.572048,0.501724,0.74449,0.499758,0.484345,0.499744,0.471066,ArmCurl
1,wrist,1,0.561673,0.501275,0.74541,0.500049,0.470742,0.500092,0.485617,ArmCurl
1,wrist,1,0.544206,0.499838,0.745435,0.500297,0.459641,0.500308,0.499092,ArmCurl
1,wrist,1,0.522874,0.501937,0.744384,0.500123,0.452374,0.500251,0.515692,ArmCurl
1,wrist,1,0.498366,0.500937,0.745496,0.499982,0.44972,0.500578,0.541226,ArmCurl
1,wrist,1,0.474674,0.501979,0.746215,0.499928,0.452552,0.500118,0.49731,ArmCurl
1,wrist,1,0.455969,0.499886,0.745354,0.499386,0.459505,0.499909,0.526993,ArmCurl
1,wrist,1,0.439349,0.500853,0.743144,0.500298,0.470963,0.500237,0.467602,ArmCurl
1,wrist,1,0.430739,0.501144,0.745511,0.499806,0.484009,0.500254,0.515096,ArmCurl
1,wrist,1,0.425353,0.500274,0.745969,0.499759,0.500186,0.50027,0.509155,ArmCurl
1,wrist,1,0.428771,0.500355,0.743867,0.500387,0.515437,0.500282,0.486417,ArmCurl
1,wrist,1,0.438232,0.500638,0.745601,0.499764,0.529285,0.499978,0.490249,ArmCurl
1,wrist,1,0.456431,0.501716,0.742901,0.500272,0.540597,0.500007,0.490243,ArmCurl
1,wrist,1,0.478864,0.500535,0.743863,0.499758,0.547354,0.499991,0.517471,ArmCurl
1,wrist,1,0.499714,0.501194,0.744436,0.499483,0.54996,0.500129,0.496676,ArmCurl
1,wrist,1,0.525556,0.499693,0.74651,0.499889,0.547496,0.499828,0.443142,ArmCurl
1,wrist,1,0.547322,0.501978,0.744085,0.499871,0.540466,0.500111,0.47546,ArmCurl
1,wrist,1,0.560979,0.497588,0.745409,0.499916,0.529457,0.499817,0.519174,ArmCurl
1,wrist,1,0.569632,0.500692,0.74579,0.500004,0.515148,0.500119,0.512051,ArmCurl
1,wrist,1,0.574957,0.498888,0.746024,0.499453,0.500152,0.500107,0.528218,ArmCurl
1,wrist,1,0.573722,0.499473,0.745354,0.499552,0.484663,0.500093,0.522387,ArmCurl
1,wrist,1,0.560039,0.498479,0.746207,0.499731,0.470873,0.500265,0.519744,ArmCurl
1,wrist,1,0.543986,0.500131,0.744924,0.49991,0.459401,0.500181,0.515368,ArmCurl
1,wrist,1,0.523145,0.500876,0.744939,0.499854,0.452143,0.500179,0.477194,ArmCurl
1,wrist,1,0.501752,0.501204,0.745148,0.500014,0.449938,0.499655,0.475365,ArmCurl
1,wrist,1,0.475705,0.500045,0.747224,0.500086,0.452556,0.500067,0.490791,ArmCurl
1,wrist,1,0.455569,0.500391,0.742743,0.500247,0.459024,0.499837,0.520088,ArmCurl
1,wrist,1,0.43755,0.499863,0.747171,0.49994,0.470598,0.499971,0.495499,ArmCurl
1,wrist,1,0.427029,0.499185,0.74608,0.499913,0.484612,0.499653,0.473399,ArmCurl
1,wrist,1,0.426078,0.500713,0.746708,0.499915,0.500023,0.500108,0.528742,ArmCurl
1,wrist,1,0.427499,0.501069,0.746677,0.500261,0.515347,0.500018,0.487321,ArmCurl
1,wrist,1,0.437262,0.501266,0.74497,0.500027,0.529496,0.500127,0.531068,ArmCurl
1,wrist,1,0.455386,0.499224,0.744612,0.500044,0.540623,0.499554,0.479032,ArmCurl
1,wrist,1,0.476552,0.499057,0.746462,0.500036,0.547567,0.500093,0.503328,ArmCurl
1,wrist,1,0.498444,0.498478,0.744858,0.499919,0.549673,0.499728,0.468294,ArmCurl
1,wrist,1,0.521127,0.500519,0.745445,0.500159,0.54745,0.500196,0.490639,ArmCurl
1,wrist,1,0.54465,0.501144,0.744691,0.500009,0.540647,0.499966,0.504075,ArmCurl
1,wrist,1,0.561043,0.500151,0.745505,0.499651,0.529317,0.500374,0.508112,ArmCurl
1,wrist,1,0.569413,0.499838,0.743669,0.499745,0.515359,0.500272,0.500157,ArmCurl
1,wrist,1,0.57552,0.501909,0.746784,0.500204,0.500091,0.499906,0.487384,ArmCurl
1,wrist,1,0.571622,0.500242,0.74649,0.500063,0.4845,0.499989,0.468063,ArmCurl
1,wrist,1,0.558466,0.496792,0.747289,0.500132,0.470876,0.49995,0.521232,ArmCurl
1,wrist,1,0.54472,0.49693,0.743265,0.499777,0.459629,0.500172,0.497852,ArmCurl
1,wrist,1,0.524107,0.497217,0.745503,0.499843,0.452392,0.499756,0.483191,ArmCurl
1,wrist,1,0.498741,0.49985,0.745185,0.500033,0.44974,0.500249,0.53188,ArmCurl
1,wrist,1,0.477195,0.502252,0.744389,0.49967,0.452653,0.500142,0.512481,ArmCurl
1,wrist,1,0.456319,0.499498,0.745235,0.500018,0.459427,0.499668,0.463346,ArmCurl
1,wrist,1,0.439674,0.50106,0.745947,0.500063,0.470711,0.499906,0.500028,ArmCurl
1,wrist,1,0.428277,0.501452,0.743365,0.500512,0.484292,0.500175,0.514211,ArmCurl
1,wrist,1,0.425056,0.501208,0.743323,0.500242,0.499808,0.499884,0.52061,ArmCurl
1,wrist,1,0.429362,0.500262,0.744974,0.4997,0.515523,0.49991,0.514991,ArmCurl
1,wrist,1,0.437248,0.501543,0.745335,0.499798,0.529188,0.499921,0.503142,ArmCurl
1,wrist,1,0.452763,0.499107,0.745171,0.499761,0.540347,0.499621,0.506421,ArmCurl
1,wrist,1,0.474341,0.498953,0.744447,0.50001,0.547561,0.500579,0.543789,ArmCurl
1,wrist,1,0.500311,0.499396,0.746089,0.500162,0.550265,0.500207,0.515438,ArmCurl
1,wrist,1,0.521835,0.500578,0.743316,0.500248,0.547459,0.500032,0.521823,ArmCurl
1,wrist,1,0.542903,0.501592,0.743128,0.50001,0.540312,0.500023,0.49899,ArmCurl
1,wrist,1,0.560992,0.501257,0.744764,0.500015,0.528923,0.499999,0.492484,ArmCurl
1,wrist,1,0.573225,0.500232,0.746382,0.499956,0.515247,0.499929,0.496834,ArmCurl
1,wrist,1,0.576151,0.499795,0.74587,0.499911,0.499766,0.500091,0.533657,ArmCurl
1,wrist,1,0.569979,0.501856,0.746436,0.500242,0.485153,0.500207,0.491441,ArmCurl
1,wrist,1,0.560169,0.498654,0.744764,0.499903,0.47034,0.499526,0.501862,ArmCurl
1,wrist,1,0.542753,0.501972,0.747169,0.500074,0.459125,0.499572,0.509475,ArmCurl
1,wrist,1,0.524045,0.498617,0.744033,0.500209,0.452448,0.50007,0.503125,ArmCurl
1,wrist,1,0.499932,0.50118,0.745114,0.499587,0.44992,0.500188,0.484451,ArmCurl
1,wrist,1,0.476769,0.500396,0.745553,0.500371,0.452209,0.499689,0.509395,ArmCurl
1,wrist,1,0.455937,0.500643,0.745303,0.499901,0.459124,0.499927,0.485209,ArmCurl
1,wrist,1,0.439739,0.501151,0.745627,0.500377,0.470161,0.5,0.493034,ArmCurl
1,wrist,1,0.429208,0.498978,0.743475,0.500159,0.484283,0.499939,0.530889,ArmCurl
1,wrist,1,0.426816,0.502833,0.744773,0.500341,0.50046,0.500019,0.526158,ArmCurl
1,wrist,1,0.428238,0.499239,0.747123,0.500132,0.515431,0.499726,0.45802,ArmCurl
1,wrist,1,0.438931,0.499629,0.74503,0.500226,0.529356,0.499592,0.483235,ArmCurl
1,wrist,1,0.457141,0.500201,0.746296,0.499873,0.540459,0.500339,0.521683,ArmCurl
1,wrist,1,0.477435,0.500173,0.744612,0.500065,0.547218,0.499786,0.527061,ArmCurl
1,wrist,1,0.498248,0.499299,0.746167,0.499478,0.550564,0.499681,0.513168,ArmCurl
1,wrist,1,0.521431,0.500762,0.744843,0.499933,0.547358,0.499847,0.535275,ArmCurl
1,wrist,1,0.544843,0.500121,0.746157,0.500086,0.54049,0.499815,0.449693,ArmCurl
1,wrist,1,0.558365,0.500611,0.744958,0.500078,0.529845,0.500155,0.468552,ArmCurl
1,wrist,1,0.570784,0.500065,0.747065,0.499961,0.515242,0.499977,0.527817,ArmCurl
1,wrist,1,0.576004,0.498532,0.746313,0.500186,0.500069,0.500477,0.49519,ArmCurl
1,wrist,1,0.573374,0.500158,0.739969,0.499568,0.484455,0.499956,0.48177,ArmCurl
1,wrist,1,0.562009,0.50038,0.744658,0.499909,0.47035,0.500007,0.510788,ArmCurl
1,wrist,1,0.542321,0.498573,0.74421,0.500274,0.459183,0.500561,0.493316,ArmCurl
1,wrist,1,0.523707,0.499127,0.744328,0.500372,0.452337,0.499972,0.492997,ArmCurl
1,wrist,1,0.50068,0.497102,0.744437,0.499634,0.450115,0.500001,0.484789,ArmCurl
1,wrist,1,0.475196,0.500624,0.742543,0.499749,0.452349,0.500166,0.529413,ArmCurl
1,wrist,1,0.456834,0.498334,0.746633,0.500036,0.459688,0.499749,0.529283,ArmCurl
1,wrist,1,0.437745,0.499524,0.744391,0.499898,0.470711,0.499245,0.460306,ArmCurl
1,wrist,1,0.428783,0.49911,0.744732,0.500004,0.484179,0.499937,0.497685,ArmCurl
1,wrist,1,0.425235,0.496094,0.742842,0.499614,0.500155,0.500507,0.525171,ArmCurl
1,wrist,1,0.428995,0.500805,0.746507,0.499886,0.515288,0.499939,0.502066,ArmCurl
1,wrist,1,0.438619,0.502147,0.742548,0.499998,0.529483,0.500286,0.499276,ArmCurl
1,wrist,1,0.455733,0.501041,0.746568,0.500392,0.540341,0.499931,0.496886,ArmCurl
1,wrist,1,0.476409,0.500256,0.745189,0.500005,0.547746,0.499926,0.482824,ArmCurl
1,wrist,1,0.500324,0.501549,0.744282,0.499949,0.550099,0.499567,0.508989,ArmCurl
1,wrist,1,0.521153,0.500814,0.745738,0.499528,0.547618,0.499901,0.520301,ArmCurl
1,wrist,1,0.543629,0.499343,0.744692,0.499843,0.540716,0.500132,0.502737,ArmCurl
1,wrist,1,0.560731,0.499896,0.743116,0.499581,0.529206,0.49986,0.551798,ArmCurl
1,wrist,1,0.571293,0.499545,0.746149,0.500223,0.515753,0.499695,0.488973,ArmCurl
1,wrist,1,0.576308,0.500149,0.746077,0.500368,0.49989,0.49994,0.493645,ArmCurl
1,wrist,1,0.571623,0.500646,0.745527,0.49953,0.484146,0.499762,0.536419,ArmCurl
1,wrist,1,0.561006,0.500034,0.743409,0.50023,0.47068,0.500117,0.515146,ArmCurl
1,wrist,1,0.542211,0.500322,0.745177,0.500526,0.459616,0.500201,0.490781,ArmCurl
1,wrist,1,0.522906,0.499747,0.745426,0.500161,0.452269,0.500162,0.527573,ArmCurl
1,wrist,1,0.499493,0.501412,0.745125,0.499832,0.449876,0.500237,0.507021,ArmCurl
1,wrist,1,0.47925,0.500732,0.745049,0.500123,0.452697,0.500019,0.536042,ArmCurl
1,wrist,1,0.455894,0.500104,0.745662,0.500514,0.459048,0.500037,0.481292,ArmCurl
1,wrist,1,0.442183,0.499624,0.744799,0.499781,0.470508,0.499795,0.530013,ArmCurl
1,wrist,1,0.426723,0.499084,0.742972,0.499835,0.4848,0.499966,0.487321,ArmCurl
1,wrist,1,0.424498,0.500052,0.746619,0.499922,0.499804,0.499773,0.502216,ArmCurl
1,wrist,1,0.427388,0.497971,0.74605,0.500211,0.515485,0.499829,0.518605,ArmCurl
1,wrist,1,0.438821,0.499961,0.749774,0.499914,0.529572,0.500007,0.477297,ArmCurl
1,wrist,1,0.454264,0.499083,0.745485,0.500073,0.540557,0.499975,0.51407,ArmCurl
1,wrist,1,0.474297,0.500698,0.747171,0.500088,0.547398,0.500282,0.518162,ArmCurl
1,wrist,1,0.501049,0.500513,0.745829,0.499993,0.550448,0.499926,0.512872,ArmCurl
1,wrist,1,0.522676,0.499467,0.745857,0.499893,0.547408,0.499528,0.503795,ArmCurl
1,wrist,1,0.544648,0.501093,0.743367,0.499851,0.540509,0.499645,0.515997,ArmCurl
1,wrist,1,0.562093,0.500028,0.74594,0.49975,0.529498,0.500495,0.45666,ArmCurl
1,wrist,1,0.569988,0.498643,0.743467,0.499597,0.515332,0.49997,0.488199,ArmCurl
1,wrist,1,0.573472,0.500573,0.743413,0.500486,0.500546,0.49975,0.517723,ArmCurl
1,wrist,1,0.570429,0.500124,0.744912,0.500125,0.484489,0.500056,0.476104,ArmCurl
1,wrist,1,0.560486,0.499448,0.745501,0.499922,0.47037,0.499839,0.537827,ArmCurl
1,wrist,1,0.544736,0.498685,0.746516,0.500007,0.459976,0.499927,0.501437,ArmCurl
1,wrist,1,0.523069,0.499123,0.745359,0.499846,0.452402,0.499931,0.497054,ArmCurl
1,wrist,1,0.502399,0.499222,0.74319,0.499993,0.449954,0.500099,0.524919,ArmCurl
1,wrist,1,0.477835,0.501646,0.745603,0.499996,0.452418,0.499833,0.492015,ArmCurl
1,wrist,1,0.455778,0.49951,0.743845,0.499799,0.459358,0.499683,0.465218,ArmCurl
1,wrist,1,0.438479,0.501678,0.743915,0.500011,0.470763,0.500233,0.456276,ArmCurl
1,wrist,1,0.427662,0.502217,0.745705,0.499922,0.484104,0.500198,0.497146,ArmCurl
1,wrist,1,0.425544,0.500885,0.743515,0.500096,0.500161,0.499924,0.526015,ArmCurl
1,wrist,1,0.428789,0.500836,0.74436,0.500289,0.515516,0.500151,0.510444,ArmCurl
1,wrist,1,0.440043,0.498939,0.74536,0.499758,0.528999,0.500151,0.52768,ArmCurl
1,wrist,1,0.456701,0.501567,0.744907,0.500242,0.540565,0.49987,0.449682,ArmCurl
1,wrist,1,0.476048,0.498383,0.745575,0.500073,0.547801,0.500101,0.518808,ArmCurl
